system:index,AREA,BEGAN,COUNTRY,DEAD,DISPLACED,ENDED,GLIDENUMBE,ID,LAT,LONG,MAINCAUSE,MAINCAUSEF,OTHERCOUNT,SEVERITY,VALIDATION,.geo
00000000000000000605,72244.80197,8/18/2009,India,0,300000,8/27/2009,0,3530,26.817651,94.142952,Monsoon Rain,Monsoonal rain,0,1.0,0,"{""type"":""Point"",""coordinates"":[94.1429538140193,26.817649091368885]}"
00000000000000000606,16885.62507,3/24/2010,India,0,0,3/26/2010,0,3626,27.250375,94.61261,Monsoon Rain,Monsoonal rain,0,1.0,0,"{""type"":""Point"",""coordinates"":[94.61260863247348,27.250373634898434]}"
00000000000000000613,11289.64133,9/18/2010,India,0,0,9/20/2010,0,3718,25.694999,87.750001,Monsoon Rains,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[87.75000306110869,25.69499905554704]}"
0000000000000000077f,49220.53425,6/23/2014,India,0,10000,6/25/2014,,4154,27.811455,94.716023,Monsoonal Ran,Monsoonal rain,,1.0,News,"{""type"":""Point"",""coordinates"":[94.716024104105,27.81145340225142]}"
00000000000000000c40,84897.57185,8/15/2009,India,14,1000000,8/27/2009,0,3529,27.628985,80.748287,Dam release and Heavy  Ra,Dam/levee break or release,0,1.0,0,"{""type"":""Point"",""coordinates"":[80.74828691417954,27.628986987144415]}"
00000000000000000c7d,4931.717531,6/9/1998,India,1126,15000,6/11/1998,0,1383,24.018105,68.86771,Extra-tropical cyclone,Extra-tropical cyclone,0,1.0,News,"{""type"":""Point"",""coordinates"":[68.86770777703734,24.018105054287123]}"
00000000000000000b51,106325.8264,10/7/2009,Japan,0,5000,10/9/2009,TC-2009-000221-JPN,3554,36.424993,138.199721,Typhoon Melor,Tropical cyclone,0,1.0,0,"{""type"":""Point"",""coordinates"":[138.19971945126474,36.42499188876754]}"
00000000000000000c70,9575.417985,8/10/1990,Japan,0,0,8/11/1990,0,446,36.838256,139.906546,Extra-tropical cyclone,Extra-tropical cyclone,0,1.0,News,"{""type"":""Point"",""coordinates"":[139.90654739789642,36.83825691529986]}"
00000000000000000c73,29698.2432,8/20/1991,Japan,99,40000,8/24/1991,0,575,36.223181,129.158831,Extra-tropical cyclone,Extra-tropical cyclone,0,1.0,News,"{""type"":""Point"",""coordinates"":[129.15882963798848,36.22318189329069]}"
00000000000000000c74,152031.7854,9/10/1991,Japan,9,80,9/14/1991,0,582,34.224694,132.749259,Extra-tropical cyclone,Extra-tropical cyclone,0,1.0,News,"{""type"":""Point"",""coordinates"":[132.7492576743136,34.22469306495521]}"
00000000000000000c75,52826.71231,9/19/1991,Japan,8,200,9/22/1991,0,587,35.128224,138.42286,Extra-tropical cyclone,Extra-tropical cyclone,0,1.0,News,"{""type"":""Point"",""coordinates"":[138.42286178618127,35.128222875010735]}"
00000000000000000c76,141715.1506,9/27/1991,Japan,52,500,9/30/1991,0,589,43.441833,142.663719,Extra-tropical cyclone,Extra-tropical cyclone,0,1.0,News,"{""type"":""Point"",""coordinates"":[142.66372105676834,43.44183330646998]}"
00000000000000000c77,29059.21106,10/12/1991,Japan,0,100,10/13/1991,0,594,35.324137,140.228625,Extra-tropical cyclone,Extra-tropical cyclone,0,1.0,News,"{""type"":""Point"",""coordinates"":[140.22862380788575,35.32413793889493]}"
00000000000000000b06,117235.2118,4/13/2016,Kenya,0,0,0206/04/22,,4352,-4.714506,38.34419,Tropical Storm Fantala,Tropical cyclone,Tanzania,1.0,News,"{""type"":""Point"",""coordinates"":[38.34418898217065,-4.714504984484098]}"
0000000000000000060f,18726.63745,7/26/2009,Nepal,22,0,7/28/2009,0,3516,28.001485,85.708139,Monsoon Rains,Monsoonal rain,0,1.0,0,"{""type"":""Point"",""coordinates"":[85.70814055682634,28.00148691184613]}"
00000000000000000603,58565.17515,3/19/1989,Yemen,53,80000,5/1/1989,0,293,15.981883,49.998807,Monsoon rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[49.998807632530536,15.981881922059586]}"
00000000000000000b66,190981.1096,5/14/1996,Yemen,0,0,5/18/1996,,1073,15.469501,47.414982,,,,1.0,News,"{""type"":""Point"",""coordinates"":[47.41498152711132,15.46949999731128]}"
000000000000000005c5,139112.7861,1/11/2003,Brazil,0,0,4/22/2003,0,2173,-11.878068,-50.481932,Rainy Season,Heavy rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[-50.481933395267184,-11.878068663249117]}"
00000000000000000992,199807.1987,12/10/2014,Brazil,0,0,12/14/2014,,4212,-24.851312,-49.214465,Torrrential Rain,Torrential rain,,1.0,News,"{""type"":""Point"",""coordinates"":[-49.21446513453257,-24.851310381628757]}"
000000000000000005f5,1014.864834,2/15/2003,Canada,0,1100,2/21/2003,0,2157,48.98295,-56.033022,Ice Jams,Ice jam/break-up,0,1.0,News,"{""type"":""Point"",""coordinates"":[-56.033023705691434,48.982948607837656]}"
00000000000000000782,13530.4754,3/31/2003,Canada,2,170,4/3/2003,0,2198,45.104961,-63.985665,Rain and Snow Melt,Rain/heavy rain and snowmelt,0,1.0,News,"{""type"":""Point"",""coordinates"":[-63.985665447773165,45.10496206277791]}"
000000000000000005fc,9561.689505,2/15/1990,France,14,0,2/17/1990,0,395,45.610706,6.480665,Avalanche related,Landslide or avalanche,0,1.0,News,"{""type"":""Point"",""coordinates"":[6.48066572973294,45.61070438605763]}"
00000000000000000996,4855.395341,10/25/2014,Greece,0,0,10/27/2014,,4202,38.173801,23.417635,Torrential Rain; Tropical Storm Gon,Torrential rain,,1.0,News,"{""type"":""Point"",""coordinates"":[23.417633588227996,38.173802271817436]}"
000000000000000005ae,22329.117,9/29/2016,Mexico,5,3000,10/5/2016,,4401,23.672315,-104.964002,heavy Rain,Heavy rain,,1.0,News,"{""type"":""Point"",""coordinates"":[-104.96400149075117,23.672315144895553]}"
00000000000000000b5f,3036.540216,10/10/2000,Mexico,0,1500,10/17/2000,0,1647,18.056754,-93.005979,0,,0,1.0,News,"{""type"":""Point"",""coordinates"":[-93.00598114561377,18.05675515144059]}"
00000000000000000c79,85944.59317,8/23/1992,Mexico,3,10000,8/23/1992,0,682,25.455392,-111.561566,Extra-tropical cyclone,Extra-tropical cyclone,0,1.0,News,"{""type"":""Point"",""coordinates"":[-111.56156701370125,25.45539371954117]}"
00000000000000000c7f,97272.45817,8/30/1999,Russia,2,0,9/2/1999,0,1545,45.273157,134.42488,Extra-tropical cyclone,Extra-tropical cyclone,0,1.0,News,"{""type"":""Point"",""coordinates"":[134.4248808317733,45.273154895412816]}"
000000000000000005f8,630162.3357,5/6/2013,Russia,0,390,5/16/2013,,4053,68.159115,133.328926,Ice Jam and Ice Melt,Ice jam/break-up,,1.0,News,"{""type"":""Point"",""coordinates"":[133.3289274339584,68.1591164877353]}"
000000000000000007b2,80319.40492,4/15/2016,Russia,0,0,5/30/2016,,4358,51.31452,47.035303,Snowmelt and Rain,Rain/heavy rain and snowmelt,,1.0,DFO,"{""type"":""Point"",""coordinates"":[47.03530244971357,51.31451890756239]}"
000000000000000007b8,30394.37559,3/25/2003,Russia,0,0,4/11/2003,0,2191,44.383722,133.05758,Snow Melt,Snowmelt,0,1.0,News,"{""type"":""Point"",""coordinates"":[133.0575822166541,44.38372030378724]}"
00000000000000000c78,9486.889023,6/8/1992,Russia,0,0,6/8/1992,0,652,43.650505,131.84929,Extra-tropical cyclone,Extra-tropical cyclone,0,1.0,News,"{""type"":""Point"",""coordinates"":[131.8492906859998,43.65050585846809]}"
00000000000000000b34,36155.63177,11/17/2008,Vietnam,21,1200,11/20/2008,FF-2008-000233-PHL,3408,15.703907,107.71111,Tropical Storm Noul,Tropical cyclone,0,1.0,News,"{""type"":""Point"",""coordinates"":[107.71111095854546,15.703906021488823]}"
00000000000000000b62,49136.37923,11/18/2000,Vietnam,36,25000,11/26/2000,0,1668,14.78949,108.567098,0,,0,1.0,News,"{""type"":""Point"",""coordinates"":[108.56709783316917,14.78949154576184]}"
000000000000000005c8,30584.21739,2/10/2013,Malaysia,0,5167,3/4/2013,,4033,4.299511,102.025905,HeavyRain,Heavy rain,,1.0,News,"{""type"":""Point"",""coordinates"":[102.02590426573676,4.29950982674305]}"
00000000000000000b59,72079.69689,12/20/1998,Malaysia,0,0,12/21/1998,0,1481,4.284712,103.262782,0,,,1.0,News,"{""type"":""Point"",""coordinates"":[103.26278309324472,4.284710070346663]}"
00000000000000000ae6,59028.73322,6/6/2010,Pakistan,23,4000,6/7/2010,TC-2010-000108-PAK,3658,25.117454,67.905172,Tropical Cyclone Phet,Tropical cyclone,,1.0,0,"{""type"":""Point"",""coordinates"":[67.90517068274157,25.117451828003674]}"
00000000000000000c7e,57804.48263,3/15/1999,Australia,0,1000,3/21/1999,0,1499,-22.426358,116.293033,Extra-tropical cyclone,Extra-tropical cyclone,0,1.0,News,"{""type"":""Point"",""coordinates"":[116.29303441859265,-22.426357587642766]}"
00000000000000000c80,536203.1155,3/6/2000,Australia,1,0,3/11/2000,0,1590,-23.525341,119.171151,Extra-tropical cyclone,Extra-tropical cyclone,0,1.0,News,"{""type"":""Point"",""coordinates"":[119.1711522753372,-23.525343174173976]}"
00000000000000000b0a,426979.8351,2/2/2014,Australia,0,0,2/7/2014,,4120,-14.329929,131.732295,Tropical Storm Fletcher,Tropical cyclone,,1.0,News,"{""type"":""Point"",""coordinates"":[131.73229279255946,-14.329927672991598]}"
00000000000000000b4f,240506.102,2/25/2013,Australia,2,200,3/4/2013,,4034,-24.970996,149.832372,"Monsoonal Rain, Tropical Storm Rust",Tropical cyclone,,1.0,News,"{""type"":""Point"",""coordinates"":[149.83237256983534,-24.970997113004294]}"
00000000000000000c3a,105549.8428,11/20/2008,Australia,21,1200,11/23/2008,0,3410,-21.556224,147.032744,"Dam Break, Heavy Rain",Dam/levee break or release,0,1.0,News,"{""type"":""Point"",""coordinates"":[147.03274380983356,-21.556221985376492]}"
00000000000000000c3b,1148027.264,3/27/2009,Indonesia,99,1600,3/27/2009,FL-2009-000068-ZMB,3467,-18.75993,24.230467,"Dam Break, Heavy Rain",Dam/levee break or release,0,1.0,News,"{""type"":""Point"",""coordinates"":[24.230465282856432,-18.75992863296269]}"
00000000000000000b26,17254.00936,5/13/2013,Sri Lanka,7,115000,5/16/2013,2013-TC-000060-LKA,4058,7.135282,80.53247,Tropical Storm Mahasen,Tropical cyclone,,1.0,News,"{""type"":""Point"",""coordinates"":[80.53247088229382,7.135284059884065]}"
00000000000000000b58,21112.23457,12/20/1998,Sri Lanka,0,0,12/20/1998,0,1480,7.955534,81.366462,0,,,1.0,News,"{""type"":""Point"",""coordinates"":[81.36646101142085,7.955535698665431]}"
00000000000000000c6e,57410.55109,6/20/2008,Bangladesh,0,15000,6/22/2008,FL-2008-000096-BGD,3322,25.215932,90.11645,"Levee failure, early monsoonal rain",Dam/levee break or release,0,1.0,News,"{""type"":""Point"",""coordinates"":[90.11644799017242,25.215931074769024]}"
00000000000000000af7,776847.7536,1/3/2009,Philippines,28,200000,1/13/2009,0,3428,-17.127057,143.135651,Tropical Storm and Heavy Rain,Tropical cyclone,0,1.0,News,"{""type"":""Point"",""coordinates"":[143.1356500167598,-17.127054877302392]}"
00000000000000000afa,6143.563365,1/3/2013,Philippines,0,520,1/10/2013,,4015,9.885857,118.625814,Tropical Storm Auring,Tropical cyclone,,1.0,News,"{""type"":""Point"",""coordinates"":[118.62581313470287,9.885858249196884]}"
00000000000000000b64,10938.81452,12/24/1995,Philippines,0,0,12/27/1995,,1038,6.769394,124.470548,,,,1.0,News,"{""type"":""Point"",""coordinates"":[124.4705486267997,6.769392522943562]}"
00000000000000000c7c,33972.00992,8/24/1995,South Korea,53,16000,8/27/1995,0,984,37.050552,127.673513,Extra-tropical cyclone,Extra-tropical cyclone,0,1.0,News,"{""type"":""Point"",""coordinates"":[127.67351199528773,37.05055025735336]}"
00000000000000000b00,13399.4996,8/20/2014,Dominican Republic,0,4000,9/4/2014,,4180,19.068222,-69.754005,Tropical Storm Cristobal,Tropical cyclone,,1.0,News,"{""type"":""Point"",""coordinates"":[-69.7540031615213,19.06822196159583]}"
000000000000000003be,1089830.507,7/15/2008,Mali,9,0,8/4/2008,,3343,13.308887,-3.155072,heavy rain,Heavy rain,,1.5,News,"{""type"":""Point"",""coordinates"":[-3.1550726231740582,13.308887172874613]}"
000000000000000005c6,61817.4364,7/20/2008,Chad,0,200000,8/25/2008,TC-2008-000143-HTI,3368,9.233101,18.350292,Heavy seasonal rains,Heavy rain,0,1.5,News,"{""type"":""Point"",""coordinates"":[18.350293314687885,9.233099364185053]}"
000000000000000005d4,213195.154,4/1/2011,Kazakhstan,0,9000,4/19/2011,,3801,51.447982,53.673384,Heavy Rain and Snowmelt,Rain/heavy rain and snowmelt,Russia,1.5,News,"{""type"":""Point"",""coordinates"":[53.67338336483526,51.447979802092014]}"
000000000000000005d9,28071.85635,5/22/2013,Norway,0,500,5/28/2013,,4062,61.283186,10.477978,Heavy Rain and Snowmelt,Rain/heavy rain and snowmelt,,1.5,News,"{""type"":""Point"",""coordinates"":[10.477977818982911,61.28318712242282]}"
00000000000000000991,12555.80581,9/5/2010,Inda,1,30000,9/17/2010,0,3713,26.234999,92.250001,Torrential Rains,Torrential rain,0,1.5,News,"{""type"":""Point"",""coordinates"":[92.25000298941677,26.235000652220382]}"
00000000000000000993,10440.04326,11/1/2010,Costa Rica,17,1000,11/5/2010,0,3740,9.0735,-83.305519,Torrential Rain and Mudslides,Torrential rain,0,1.5,News,"{""type"":""Point"",""coordinates"":[-83.305518940916,9.073499219280116]}"
00000000000000000b0f,36797.69681,6/23/2011,Laos,6,0,6/29/2011,,3833,19.380123,101.55643,Tropical Storm Haima,Tropical cyclone,,1.5,News,"{""type"":""Point"",""coordinates"":[101.55642781132468,19.380122702981208]}"
00000000000000000b18,566733.66,3/3/2012,Madagascar,65,0,3/7/2012,,3909,-18.967305,46.943793,Tropical Storm Irina,Tropical cyclone,Mozambique,1.5,News,"{""type"":""Point"",""coordinates"":[46.94379277789475,-18.967303586554245]}"
00000000000000000b1b,4639.407376,10/2/2015,Bahamas,0,300,10/8/2015,TC-2015-000142-BHS,4306,22.491628,-73.832354,Tropical Storm Joaquin,Tropical cyclone,,1.5,News,"{""type"":""Point"",""coordinates"":[-73.8323549533166,22.4916299088631]}"
00000000000000000b25,52546.01249,9/5/2016,North Korea,133,107000,9/22/2016,FL-2016-000097-PRK,4397,41.083643,128.812562,Tropical Storm Lionrock,Tropical cyclone,,1.5,News,"{""type"":""Point"",""coordinates"":[128.81256260478418,41.08364217345618]}"
00000000000000000b32,6786.592292,9/20/2010,Jamaica,5,0,9/30/2010,0,3725,18.197759,-77.293153,Tropical Storm Nicole,Tropical cyclone,0,1.5,News,"{""type"":""Point"",""coordinates"":[-77.293152462917,18.197760844952665]}"
00000000000000000b36,69965.95337,11/24/2016,Costa Rica,4000,13,12/7/2016,TC-2016-000125-CRI,4418,11.06697,-85.14446,Tropical Storm Otto,Tropical cyclone,Nicaragua,1.5,News,"{""type"":""Point"",""coordinates"":[-85.14446113355919,11.06697155893047]}"
00000000000000000b43,15026.04623,2/20/2016,Fiji,21,0,2/23/2016,TC-2016-000014-FJI,4329,-17.775355,177.928405,Tropical Storm Winston,Tropical cyclone,,1.5,News,"{""type"":""Point"",""coordinates"":[177.9284058013177,-17.77535466126078]}"
00000000000000000b47,24179.41914,8/17/2012,North Korea,59,24000,9/7/2012,TC-2012-000159-PRK,3979,38.194882,126.245599,Tropical Storms,Tropical cyclone,South Korea,1.5,News,"{""type"":""Point"",""coordinates"":[126.24560081954908,38.19488044249706]}"
00000000000000000b49,277594.7478,1/5/2015,Madagascar,0,20000,2/9/2015,FL-2015-000004-MDG,4224,-19.667487,45.921846,Tropical Storms Fundi and Chedza,Tropical cyclone,,1.5,News,"{""type"":""Point"",""coordinates"":[45.921847080263916,-19.667485011269473]}"
00000000000000000b57,18991.84539,1/2/2017,Germany,0,0,1/5/2017,,4433,54.705274,9.583276,Winter Storm Axel,Winter storm,,1.5,News,"{""type"":""Point"",""coordinates"":[9.583277029013209,54.705272857815274]}"
00000000000000000c3c,47136.83865,2/1/2012,Bulgaria,5,1000,2/6/2012,FL-2012-000019-BGR,3896,42.55503,24.257634,"Dam Break, Snowmelt, Heavy Rain",Dam/levee break or release,,1.5,News,"{""type"":""Point"",""coordinates"":[24.25763458557508,42.555029584465935]}"
000000000000000005d1,225551.0261,2/7/2009,UK,0,0,2/12/2009,0,3448,-24.148411,-64.291696,Heavy Rain and Snowmelt,Rain/heavy rain and snowmelt,0,1.5,News,"{""type"":""Point"",""coordinates"":[-64.29169801217222,-24.14840890527092]}"
000000000000000003c2,4187.795772,8/17/2008,USA,0,4000,8/20/2008,0,3364,31.48886,-106.019541,heavy rain,Heavy rain,,1.5,News,"{""type"":""Point"",""coordinates"":[-106.01954205571869,31.48886066372508]}"
00000000000000000534,82418.55765,4/1/2014,USA,2,300,4/8/2014,,4134,31.858471,-87.61881,heavy Rain,Heavy rain,,1.5,News,"{""type"":""Point"",""coordinates"":[-87.61881184901526,31.85847109094415]}"
000000000000000005ce,23537.97611,6/4/2011,USA,0,4600,7/29/2011,,3815,43.537631,-99.473227,"Heavy Rain,and Dam release",Heavy rain,,1.5,News,"{""type"":""Point"",""coordinates"":[-99.47322498117585,43.53763263350221]}"
000000000000000005cf,1163517.114,3/7/2011,USA,1,0,3/28/2011,,3785,36.779844,-83.559973,Heavy Rain and Snow,Rain/heavy rain and snowmelt,,1.5,News,"{""type"":""Point"",""coordinates"":[-83.55997308342984,36.779842691499724]}"
000000000000000005d2,117999.3081,2/9/2009,USA,0,1000,2/10/2009,FL-2009-000032-SLR,3450,-8.146255,158.656761,Heavy Rain and Snowmelt,Rain/heavy rain and snowmelt,0,1.5,News,"{""type"":""Point"",""coordinates"":[158.65675964966366,-8.146255909822365]}"
000000000000000007f7,21367.43479,5/1/2009,USA,0,0,6/7/2009,TC-2009-000093-PH,3477,18.020545,121.355808,snowmelt,Snowmelt,0,1.5,News,"{""type"":""Point"",""coordinates"":[121.35580857265403,18.02054279178556]}"
00000000000000000801,34.83656819,3/3/2014,USA,0,900,3/10/2014,SS-2014-000032-MHL,4124,7.309513,168.728805,Storm Surge,Tidal/storm surge,,1.5,News,"{""type"":""Point"",""coordinates"":[168.7288032042461,7.309514515345352]}"
00000000000000000802,12448.79813,1/22/2016,USA,8,0,1/25/2016,,4320,39.921246,-74.653217,Storm Surge,Tidal/storm surge,,1.5,News,"{""type"":""Point"",""coordinates"":[-74.65321748894227,39.92124816994496]}"
00000000000000000997,163438.2501,9/1/2008,USA,0,0,9/2/2008,0,3370,31.341302,-92.492978,Hurricane Gustav,Tropical cyclone,0,1.5,News,"{""type"":""Point"",""coordinates"":[-92.49297940581904,31.341300091664447]}"
00000000000000000998,83938.23377,8/28/2012,USA,1,60000,9/7/2012,,3977,30.503005,-89.346018,Hurricane Isaac,Tropical cyclone,,1.5,News,"{""type"":""Point"",""coordinates"":[-89.3460178874612,30.503006930020838]}"
00000000000000000b16,652500.8695,9/12/2008,USA,8,200000,9/16/2008,0,3379,35.054231,-90.453389,Tropical Storm Ike,Tropical cyclone,0,1.5,News,"{""type"":""Point"",""coordinates"":[-90.45339104307395,35.054233011230906]}"
00000000000000000c3d,385.0202215,8/17/2008,USA,0,250,8/18/2008,0,3363,36.253835,-112.735133,Dam Failure,Dam/levee break or release,0,1.5,News,"{""type"":""Point"",""coordinates"":[-112.73513106535137,36.25383375393208]}"
00000000000000000aee,373961.5151,6/24/2008,China,0,0,6/27/2008,0,3325,23.542432,112.303824,Tropical  Storm Fenshen,Tropical cyclone,0,1.5,News,"{""type"":""Point"",""coordinates"":[112.3038245159568,23.542430449410784]}"
00000000000000000afd,10513.15803,7/21/2010,China,1,15000,7/23/2010,0,3688,22.673269,114.010074,Tropical Storm Chanthu,Tropical cyclone,0,1.5,0,"{""type"":""Point"",""coordinates"":[114.01007277945155,22.67326693117416]}"
00000000000000000b09,41577.15929,10/8/2013,China,6,176900,10/14/2013,,4095,29.149985,120.572977,Tropical Storm Fitow,Tropical cyclone,,1.5,News,"{""type"":""Point"",""coordinates"":[120.57297770991322,29.149986356474816]}"
00000000000000000b2c,145834.7683,4/4/2015,China,0,12000,4/15/2015,,4240,27.927053,110.675578,Tropical Storm Maysak,Tropical cyclone,,1.5,News,"{""type"":""Point"",""coordinates"":[110.67557930718998,27.927051137960955]}"
00000000000000000b2d,355308.5853,9/17/2016,China,15,1500,9/22/2016,TC-2016-000100-TWN,4396,26.090476,117.628501,Tropical Storm Meranti,Tropical cyclone,Taiwan,1.5,News,"{""type"":""Point"",""coordinates"":[117.62849951129127,26.090476727977148]}"
00000000000000000b31,24302.21935,10/1/2011,China,0,132300,10/10/2011,,3868,22.247992,109.004871,Tropical Storm Nesat,Tropical cyclone,,1.5,News,"{""type"":""Point"",""coordinates"":[109.0048700790912,22.247993545504926]}"
00000000000000000b3e,101850.9168,7/13/2013,China,1,300000,7/15/2013,,4072,25.863271,118.139911,Tropical Storm Sulik,Tropical cyclone,,1.5,News,"{""type"":""Point"",""coordinates"":[118.13990935200992,25.86327215200092]}"
00000000000000000b40,98182.91233,8/15/2013,China,40,0,8/21/2013,,4086,22.76965,113.694285,Tropical Storm Utor,Tropical cyclone,,1.5,News,"{""type"":""Point"",""coordinates"":[113.69428370194755,22.769650400444398]}"
