Unnamed: 0,etr,rn,gr,lst,soilT,airT,sm20,wind,rh,rain
2018-12-15,8.226,30.212,24.701,385.339,289.275,291.927,0.206,0.382,58.509,0.0
2018-12-16,6.973,25.143,24.744,374.354,290.039,292.953,0.185,0.377,66.415,0.0
2018-12-17,8.259,29.167,24.736,367.756,289.871,294.167,0.242,0.394,62.414,0.0
2018-12-18,7.769,27.991,24.79,365.847,290.55,293.121,0.254,0.47,64.474,0.0
2018-12-19,7.897,29.875,24.796,363.547,290.321,291.078,0.231,0.633,66.094,0.0
2018-12-20,8.305,30.126,24.791,375.359,290.149,292.733,0.208,0.403,61.612,0.0
2018-12-21,6.856,25.44,24.849,372.001,290.99,291.88,0.186,0.596,70.123,0.001
2018-12-22,8.066,29.257,24.86,368.174,290.809,293.056,0.262,0.53,66.627,0.119
2018-12-23,8.377,29.198,24.906,370.709,291.223,294.907,0.26,0.329,61.817,0.749
2018-12-24,8.239,28.938,24.955,370.113,291.669,294.56,0.235,0.383,64.062,1.363
2018-12-25,7.141,26.132,24.997,363.4,291.817,292.685,0.211,0.553,71.039,0.001
2018-12-26,6.777,25.102,24.984,363.333,291.382,291.64,0.191,0.506,67.163,0.0
2018-12-27,8.059,29.098,24.965,376.465,291.109,292.882,0.186,0.498,61.215,0.0
2018-12-28,7.995,29.491,24.939,385.571,290.574,291.567,0.286,0.413,56.811,0.0
2018-12-29,7.4,28.479,24.917,388.022,290.226,289.885,0.25,0.362,66.147,0.0
2018-12-30,8.071,30.014,24.905,394.315,290.198,291.394,0.23,0.384,60.597,0.0
2018-12-31,8.219,29.879,24.865,394.187,289.792,292.542,0.258,0.376,60.523,0.0
2019-01-01,8.037,29.69,24.897,385.155,290.171,291.719,0.261,0.429,60.679,0.0
2019-01-02,7.891,30.103,24.895,390.23,289.757,290.049,0.24,0.353,58.598,0.0
2019-01-03,8.076,29.583,24.915,385.553,290.074,292.345,0.228,0.325,65.483,0.0
2019-01-04,7.548,28.002,24.94,380.22,290.266,291.86,0.306,0.492,67.808,0.0
2019-01-05,7.037,25.82,24.957,368.468,290.533,292.243,0.267,0.39,68.928,0.0
2019-01-06,5.521,20.345,24.994,368.451,290.766,291.514,0.248,0.363,68.588,0.0
2019-01-07,3.842,14.181,25.014,363.703,290.442,290.083,0.233,0.499,67.834,0.0
2019-01-08,3.152,12.142,24.986,353.726,289.797,288.997,0.223,0.198,74.85,0.0
2019-01-09,7.426,28.492,24.983,362.511,289.748,290.184,0.242,0.435,67.556,2.92
2019-01-10,7.852,28.885,25.024,377.16,290.5,291.865,0.274,0.401,60.609,0.0
2019-01-11,5.755,21.321,25.003,379.844,290.163,290.955,0.25,0.306,61.428,0.0
2019-01-12,7.245,26.404,25.007,376.082,290.322,292.231,0.233,0.339,61.825,0.0
2019-01-13,6.657,24.338,25.027,375.223,290.62,292.064,0.215,0.357,64.954,0.0
2019-01-14,7.955,28.84,25.038,377.151,290.761,292.818,0.224,0.417,64.105,2.891
2019-01-15,7.144,25.844,25.06,386.367,290.906,292.137,0.294,0.407,55.467,0.0
2019-01-16,7.547,27.798,25.019,390.088,290.397,291.616,0.264,0.422,58.961,0.0
2019-01-17,8.223,29.188,25.032,398.223,290.701,293.814,0.243,0.326,60.971,0.0
2019-01-18,7.756,28.409,25.057,387.1,290.943,292.323,0.266,0.282,67.182,0.0
2019-01-19,7.503,27.339,25.079,377.284,291.165,292.797,0.267,0.452,69.376,0.0
2019-01-20,8.128,29.073,25.104,380.795,291.462,293.52,0.25,0.316,63.762,0.0
2019-01-21,6.698,24.489,25.1,387.543,291.286,292.066,0.232,0.328,64.607,0.0
2019-01-22,7.8,28.371,25.102,387.743,291.167,292.562,0.247,0.243,64.286,0.0
2019-01-23,7.351,26.318,25.133,383.589,291.707,293.316,0.281,0.242,63.956,0.0
2019-01-24,7.992,28.179,25.14,381.773,291.836,294.227,0.256,0.382,63.134,0.0
2019-01-25,8.174,28.953,25.144,385.026,291.855,294.017,0.236,0.241,62.686,0.0
2019-01-26,8.005,28.579,25.137,391.164,291.721,293.475,0.215,0.331,61.398,0.0
2019-01-27,7.999,28.693,25.126,396.584,291.457,293.075,0.195,0.271,57.734,0.0
2019-01-28,7.627,27.771,25.068,388.786,290.746,292.472,0.256,0.267,64.017,0.0
2019-01-29,7.787,27.413,25.1,384.865,291.329,294.387,0.266,0.441,65.351,0.0
2019-01-30,7.864,27.82,25.133,387.738,291.59,293.866,0.242,0.381,60.79,0.0
2019-01-31,7.816,27.631,25.128,395.167,291.418,293.957,0.218,0.31,61.237,0.0
2019-02-01,7.708,26.661,25.17,390.629,291.956,295.053,0.243,0.396,61.15,0.0
2019-02-02,7.601,26.269,25.195,387.808,292.373,295.206,0.275,0.394,63.199,0.0
2019-02-03,7.687,26.676,25.203,380.204,292.388,295.144,0.247,0.347,64.841,0.0
2019-02-04,7.879,27.18,25.215,378.504,292.578,295.441,0.225,0.39,63.714,0.0
2019-02-05,7.807,26.839,25.228,383.491,292.668,295.543,0.202,0.337,61.921,0.0
2019-02-06,6.397,22.785,25.232,379.733,292.498,293.369,0.218,0.339,65.733,0.0
2019-02-07,7.016,25.129,25.201,384.071,292.169,293.098,0.276,0.399,63.328,0.0
2019-02-08,7.425,26.202,25.191,391.642,292.092,293.705,0.246,0.357,57.803,0.0
2019-02-09,6.749,24.15,25.163,389.423,291.715,292.992,0.261,0.418,62.751,0.0
2019-02-10,3.464,12.652,25.167,374.105,291.599,291.17,0.271,0.374,73.581,0.0
2019-02-11,5.58,20.832,25.131,372.892,291.019,291.116,0.254,0.376,71.557,0.0
2019-02-12,7.09,26.215,25.133,387.536,291.187,291.388,0.232,0.56,61.233,0.0
2019-02-13,7.063,25.472,25.123,387.937,291.14,292.804,0.211,0.326,63.486,0.0
2019-02-14,6.897,24.984,25.167,381.358,291.698,292.944,0.251,0.392,70.305,0.0
2019-02-15,1.781,6.571,25.159,363.205,291.473,289.774,0.307,0.449,83.125,0.0
2019-02-16,5.337,19.794,25.117,359.295,291.032,291.799,0.276,0.347,78.09,0.0
2019-02-17,6.844,24.511,25.164,366.593,291.865,293.667,0.256,0.45,71.841,0.0
2019-02-18,6.874,24.623,25.187,372.057,292.124,293.431,0.236,0.546,68.681,0.0
2019-02-19,6.218,22.482,25.194,372.594,292.198,293.093,0.215,0.373,74.025,0.0
2019-02-20,3.357,12.536,25.202,360.48,291.971,290.937,0.231,0.47,81.485,0.0
2019-02-21,6.663,23.577,25.185,363.877,292.062,294.054,0.279,0.388,69.562,0.0
2019-02-22,5.592,20.563,25.205,368.886,292.085,291.933,0.253,0.387,72.612,0.0
2019-02-23,6.519,24.743,25.158,379.694,291.135,290.116,0.235,0.463,62.779,0.0
2019-02-24,6.334,24.481,25.095,390.378,290.157,289.024,0.215,0.451,59.045,0.0
2019-02-25,6.396,24.516,25.061,397.208,289.799,289.497,0.197,0.425,60.478,0.0
2019-02-26,6.374,24.019,25.045,400.988,289.897,290.306,0.25,0.379,61.25,0.0
2019-02-27,6.27,23.041,25.037,396.974,290.474,291.361,0.282,0.43,60.819,0.0
2019-02-28,5.583,20.845,25.059,393.21,290.73,290.754,0.254,0.566,67.377,0.0
2019-03-01,6.142,22.905,25.088,392.58,290.906,291.03,0.271,0.4,66.503,0.0
2019-03-02,3.955,14.42,25.095,391.137,290.903,290.557,0.278,0.391,63.277,0.0
2019-03-03,5.759,21.838,25.061,387.329,290.497,290.048,0.256,0.419,65.523,0.0
2019-03-04,5.89,23.185,25.021,393.874,289.811,288.343,0.239,0.402,63.176,0.0
2019-03-05,6.067,23.24,24.995,404.038,289.368,289.313,0.221,0.4,58.783,0.0
2019-03-06,5.069,18.843,24.981,404.258,289.527,290.143,0.252,0.469,60.884,0.0
2019-03-07,5.777,21.811,24.994,392.769,289.824,290.556,0.273,0.398,69.962,0.0
2019-03-08,5.625,21.496,25.008,384.346,289.882,289.969,0.252,0.554,69.562,0.0
2019-03-09,5.775,21.464,25.021,386.391,290.087,290.67,0.236,0.763,64.57,0.0
2019-03-10,5.727,21.251,25.019,388.341,289.975,291.127,0.22,0.319,66.292,0.0
2019-03-11,5.753,21.058,25.032,385.578,290.171,291.77,0.205,0.345,65.995,0.0
2019-03-12,4.16,15.364,25.038,381.288,290.259,290.892,0.252,0.319,69.714,0.0
2019-03-13,5.521,21.203,25.012,377.108,289.749,289.502,0.277,0.384,67.05,0.0
2019-03-14,5.529,21.36,24.981,385.486,289.226,288.992,0.255,0.309,62.215,0.0
2019-03-15,5.419,20.925,24.953,392.83,288.898,288.907,0.24,0.416,62.453,0.0
2019-03-16,5.349,20.478,24.948,392.095,288.964,289.47,0.225,0.383,65.587,0.0
2019-03-17,4.471,17.78,24.947,384.962,288.846,287.673,0.214,0.5,68.999,0.0
2019-03-18,4.761,20.206,24.895,389.592,287.74,284.896,0.204,0.484,61.868,0.0
2019-03-19,4.644,19.98,24.822,397.453,286.77,284.419,0.195,0.317,62.937,0.0
2019-03-20,5.152,20.159,24.824,400.249,287.354,288.084,0.186,0.313,58.072,0.0
2019-03-21,4.914,19.92,24.818,397.658,287.295,286.965,0.233,0.256,66.412,0.0
2019-03-22,4.71,18.692,24.83,386.663,287.639,288.08,0.265,0.324,71.995,0.0
2019-03-23,4.989,19.625,24.845,380.527,287.786,288.256,0.249,0.334,66.859,0.0
2019-03-24,4.872,19.307,24.835,383.561,287.584,287.872,0.237,0.268,65.82,0.0
2019-03-25,4.883,18.808,24.841,386.207,287.851,289.096,0.225,0.248,65.026,0.0
2019-03-26,4.67,18.698,24.864,378.855,288.225,287.895,0.214,0.501,73.454,0.0
2019-03-27,3.459,13.761,24.888,369.662,288.444,287.968,0.235,0.427,78.95,0.0
2019-03-28,3.456,14.074,24.897,360.625,288.332,287.014,0.324,0.211,81.339,0.0
2019-03-29,1.632,6.844,24.848,354.351,287.531,284.989,0.286,0.188,81.823,0.0
2019-03-30,3.805,14.881,24.85,347.615,288.108,288.952,0.267,0.218,82.436,2.865
2019-03-31,4.15,15.9,24.898,352.041,288.883,289.701,0.258,0.228,76.656,4.782
2019-04-01,4.277,16.831,24.885,356.24,288.418,288.384,0.249,0.169,74.442,0.0
2019-04-02,3.984,16.286,24.879,353.98,288.387,287.109,0.241,0.326,80.174,0.0
2019-04-03,1.494,5.745,24.881,347.157,288.42,287.845,0.262,0.291,81.862,0.0
2019-04-04,4.03,16.53,24.827,348.35,287.34,286.525,0.276,0.204,73.65,0.0
2019-04-05,4.125,16.03,24.825,359.06,287.656,288.455,0.259,0.232,65.379,0.0
2019-04-06,4.285,16.506,24.819,369.079,287.532,289.039,0.247,0.105,60.627,0.0
2019-04-07,3.302,13.555,24.825,364.013,287.6,286.309,0.238,0.216,74.783,0.0
2019-04-08,0.714,2.948,24.814,351.035,287.22,284.639,0.233,0.231,88.554,0.0
2019-04-09,3.475,14.288,24.791,346.564,287.084,286.733,0.231,0.257,82.262,0.0
2019-04-10,3.698,15.399,24.782,349.854,286.791,285.938,0.224,0.176,77.135,0.0
2019-04-11,0.728,3.146,24.772,341.443,286.701,284.121,0.243,0.027,91.093,0.0
2019-04-12,1.589,6.593,24.718,337.164,286.173,285.931,0.28,0.0,83.135,0.0
2019-04-13,2.239,9.439,24.744,336.43,286.443,285.214,0.264,0.078,81.207,2.429
2019-04-14,3.376,14.768,24.722,341.315,285.913,283.835,0.257,0.132,75.11,2.429
2019-04-15,3.459,14.586,24.693,350.585,285.495,284.997,0.248,0.154,66.198,0.0
2019-04-16,3.44,14.527,24.683,356.43,285.46,284.994,0.24,0.115,66.082,0.0
2019-04-17,2.275,9.441,24.691,354.172,285.698,285.428,0.232,0.099,68.988,0.0
2019-04-18,0.807,3.417,24.703,341.775,285.948,285.02,0.229,0.01,88.725,0.0
2019-04-19,3.209,12.753,24.728,341.54,286.55,287.686,0.226,0.165,75.044,0.0
2019-04-20,2.361,10.382,24.723,341.088,285.919,283.59,0.221,0.099,81.627,0.0
2019-04-21,2.384,10.634,24.683,340.634,285.336,283.049,0.217,0.179,80.265,0.084
2019-04-22,1.777,8.026,24.664,336.364,285.2,282.514,0.212,0.0,87.125,0.068
2019-04-23,0.697,3.051,24.667,329.643,285.404,283.717,0.209,0.002,91.592,1.632
2019-04-24,1.625,7.029,24.655,323.712,285.335,284.197,0.209,0.0,86.836,9.379
2019-04-25,2.398,10.379,24.647,326.281,285.065,284.151,0.207,0.083,79.846,1.046
2019-04-26,2.566,10.781,24.641,329.418,285.107,285.395,0.202,0.0,76.379,0.0
2019-04-27,2.188,9.317,24.644,330.685,285.1,284.551,0.196,0.128,76.088,0.0
2019-04-28,0.967,4.187,24.661,325.915,285.495,284.135,0.192,0.0,89.367,0.0
2019-04-29,2.091,9.438,24.577,325.017,284.098,282.085,0.242,0.193,72.868,3.368
2019-04-30,1.952,8.9,24.524,330.857,283.319,281.796,0.27,0.123,71.918,0.0
2019-05-01,0.417,1.633,24.56,329.768,284.26,284.966,0.258,0.071,72.223,0.0
2019-05-02,0.267,1.12,24.584,323.392,284.633,285.036,0.254,0.011,82.348,4.46
2019-05-03,0.624,2.623,24.602,319.244,284.906,285.38,0.252,0.0,87.198,7.434
2019-05-04,0.841,3.45,24.641,318.343,285.639,286.449,0.25,0.001,91.006,7.434
2019-05-05,1.025,4.288,24.67,317.713,285.912,285.548,0.248,0.002,86.89,5.947
2019-05-06,0.575,2.589,24.651,314.465,285.298,282.636,0.246,0.0,95.66,0.0
2019-05-07,0.444,2.034,24.625,312.578,284.898,281.99,0.245,0.0,94.206,0.0
2019-05-08,2.227,9.506,24.601,317.061,284.734,284.177,0.244,0.273,75.634,0.0
2019-05-09,1.621,7.641,24.595,319.585,284.485,281.058,0.24,0.129,86.072,0.0
2019-05-10,2.158,10.547,24.525,322.48,283.077,279.712,0.237,0.18,76.411,0.0
2019-05-11,1.691,8.197,24.49,321.024,282.866,280.114,0.235,0.155,84.47,0.0
2019-05-12,1.896,8.52,24.493,318.79,283.264,282.801,0.233,0.146,84.801,0.0
2019-05-13,2.339,10.483,24.501,322.189,283.359,282.815,0.23,0.088,79.401,0.0
2019-05-14,2.269,10.32,24.494,324.19,283.265,282.17,0.227,0.216,77.766,0.0
2019-05-15,0.911,4.124,24.494,319.223,283.476,282.032,0.225,0.155,87.888,0.0
2019-05-16,1.394,6.112,24.493,319.696,283.562,283.043,0.224,0.321,83.854,0.0
2019-05-17,0.676,3.112,24.524,310.546,284.097,281.808,0.227,0.003,95.137,0.0
2019-05-18,0.628,3.061,24.487,305.329,283.261,279.773,0.233,0.0,91.168,0.0
2019-05-19,0.783,4.039,24.421,305.722,282.132,277.956,0.237,0.001,91.745,0.0
2019-05-20,0.881,4.441,24.392,307.247,282.016,278.707,0.239,0.006,90.729,0.0
2019-05-21,1.824,9.32,24.34,334.119,281.039,278.239,0.24,0.037,76.143,5.408
2019-05-22,1.856,9.169,24.314,326.064,280.773,279.14,0.24,0.11,72.048,0.0
2019-05-23,0.986,4.882,24.308,318.619,280.916,278.936,0.24,0.111,82.959,0.0
2019-05-24,0.766,2.889,24.337,310.694,281.866,282.828,0.24,0.378,74.729,10.815
2019-05-25,1.056,4.453,24.381,312.334,282.453,283.134,0.24,0.242,78.076,10.815
2019-05-26,1.743,7.926,24.386,324.263,282.309,281.802,0.24,0.134,73.737,0.0
2019-05-27,1.928,8.358,24.405,331.094,282.646,283.474,0.239,0.191,74.527,0.0
2019-05-28,0.599,0.879,24.451,319.852,283.449,285.499,0.238,0.902,72.531,0.0
2019-05-29,0.388,1.374,24.461,,283.522,283.978,0.252,0.366,85.824,28.314
2019-05-30,0.953,3.139,24.459,315.151,283.443,283.882,0.29,1.133,80.6,8.09
2019-05-31,0.661,2.954,24.459,,283.396,282.05,0.295,0.344,91.161,0.0
2019-06-01,2.101,9.172,24.45,330.604,283.334,283.716,0.279,0.073,77.979,0.0
2019-06-02,1.494,6.842,24.444,312.212,283.066,281.804,0.273,0.058,77.871,8.345
2019-06-03,1.133,4.963,24.435,307.935,283.087,283.05,0.269,0.073,75.75,0.0
2019-06-04,1.106,4.781,24.432,328.911,283.042,282.929,0.266,0.136,75.175,12.518
2019-06-05,0.737,2.918,24.47,,283.824,284.706,0.265,0.389,86.574,12.518
2019-06-06,1.387,7.132,24.445,322.485,282.973,278.32,0.266,0.108,90.953,0.0
2019-06-07,1.204,6.245,24.383,,282.03,277.914,0.268,0.05,91.36,0.0
2019-06-08,1.129,6.132,24.33,,281.191,276.842,0.266,0.159,93.116,0.0
2019-06-09,0.99,4.749,24.34,,281.692,280.364,0.265,0.057,89.921,0.0
2019-06-10,0.466,2.219,24.359,,281.823,280.209,0.264,0.079,91.093,12.712
2019-06-11,0.775,2.909,24.369,,282.086,282.596,0.263,0.59,80.242,2.345
2019-06-12,1.351,5.795,24.384,,282.339,281.887,0.298,0.777,80.418,8.698
2019-06-13,0.414,1.39,24.385,,282.214,280.629,0.287,0.545,81.937,16.064
2019-06-14,1.784,8.761,24.353,,281.675,279.494,0.291,0.161,79.297,9.855
2019-06-15,1.867,9.17,24.342,,281.54,279.548,0.281,0.167,79.459,1.477
2019-06-16,1.297,6.598,24.31,,281.064,278.306,0.275,0.141,82.629,0.0
2019-06-17,1.966,9.393,24.321,,281.533,280.611,0.274,0.139,82.918,0.0
2019-06-18,1.341,6.998,24.304,,280.987,277.66,0.274,0.061,86.953,0.0
2019-06-19,1.471,7.112,24.287,,280.879,280.066,0.273,0.094,83.786,0.0
2019-06-20,1.441,6.548,24.327,,281.833,282.216,0.271,0.037,82.269,12.206
2019-06-21,1.841,9.071,24.332,,281.56,279.456,0.269,0.007,84.646,0.0
2019-06-22,0.832,4.028,24.314,,281.237,279.971,0.269,0.007,79.717,0.0
2019-06-23,0.258,1.292,24.309,,281.164,278.843,0.268,0.003,89.479,5.89
2019-06-24,1.816,10.375,24.231,,279.628,274.917,0.284,0.0,85.38,11.779
2019-06-25,0.677,3.512,24.204,,279.672,277.757,0.28,0.0,81.26,0.0
2019-06-26,0.641,3.103,24.216,,279.978,279.443,0.277,0.032,70.488,10.174
2019-06-27,0.435,1.997,24.239,,280.397,280.402,0.274,0.054,74.764,25.434
2019-06-28,0.526,2.222,24.251,,280.654,280.926,0.302,0.677,89.712,15.261
2019-06-29,0.449,2.279,24.276,,280.954,278.501,0.302,0.0,97.359,5.087
2019-06-30,1.31,7.028,24.263,,280.632,276.939,0.286,0.056,92.885,0.0
2019-07-01,1.782,9.645,24.223,,279.837,276.678,0.28,0.082,86.209,0.0
2019-07-02,1.136,5.787,24.225,,280.219,278.48,0.277,0.09,90.275,0.0
2019-07-03,0.612,3.173,24.228,,280.138,277.818,0.274,0.0,94.488,0.0
2019-07-04,0.741,4.075,24.193,,279.402,276.038,0.272,0.002,96.192,0.0
2019-07-05,1.226,6.438,24.16,,279.035,277.562,0.271,0.073,90.185,0.0
2019-07-06,1.362,6.098,24.211,,280.619,282.83,0.27,0.001,85.037,3.4
2019-07-07,0.98,4.424,24.283,,281.55,282.535,0.27,0.0,87.757,3.4
2019-07-08,2.033,9.473,24.303,,281.707,281.366,0.269,0.0,83.371,6.801
2019-07-09,1.134,5.605,24.303,,281.399,279.345,0.268,0.0,88.44,0.0
2019-07-10,1.159,5.53,24.29,,281.373,280.542,0.267,0.0,90.612,6.801
2019-07-11,2.048,9.849,24.293,,281.405,280.257,0.266,0.0,82.065,8.206
2019-07-12,2.041,10.017,24.281,,281.275,279.566,0.265,0.055,77.352,0.0
2019-07-13,1.964,9.582,24.271,,281.19,279.743,0.264,0.314,78.39,0.0
2019-07-14,1.336,6.916,24.27,,281.015,278.158,0.264,0.269,87.183,0.0
2019-07-15,1.73,8.512,24.244,,280.586,279.472,0.262,0.22,80.697,0.0
2019-07-16,1.114,5.114,24.276,,281.303,281.609,0.262,0.045,77.562,0.0
2019-07-17,0.617,2.921,24.323,,281.99,280.807,0.262,0.001,94.259,0.0
2019-07-18,1.064,5.339,24.304,,281.26,278.851,0.261,0.004,90.461,0.0
2019-07-19,0.876,4.355,24.278,,280.712,278.856,0.261,0.078,83.633,0.0
2019-07-20,1.171,5.141,24.273,,281.033,280.61,0.273,0.612,78.704,15.455
2019-07-21,1.792,9.815,24.231,,280.02,276.135,0.286,0.0,86.103,9.556
2019-07-22,2.116,10.725,24.257,,281.29,278.517,0.28,0.0,81.375,0.0
2019-07-23,1.606,8.91,24.231,,280.307,275.77,0.276,0.0,87.973,0.0
2019-07-24,1.999,9.786,24.212,,280.573,279.66,0.273,0.0,79.121,0.0
2019-07-25,1.791,8.529,24.249,,281.331,280.608,0.272,0.0,80.352,0.0
2019-07-26,0.885,4.384,24.263,,281.085,279.257,0.27,0.0,90.046,0.0
2019-07-27,0.879,4.132,24.26,,281.051,281.048,0.269,0.0,83.926,0.0
2019-07-28,1.238,5.177,24.311,,282.37,285.048,0.268,0.096,81.162,0.0
2019-07-29,2.127,8.537,24.415,,284.131,286.724,0.268,0.539,82.186,0.0
2019-07-30,0.681,2.908,24.464,,283.958,282.858,0.269,0.283,87.605,0.0
2019-07-31,2.301,11.702,24.362,,281.821,279.027,0.268,0.75,77.805,4.863
2019-08-01,1.622,8.541,24.315,,281.411,277.597,0.267,0.326,82.895,0.0
2019-08-02,1.531,8.07,24.274,,280.864,277.476,0.266,0.108,86.707,0.0
2019-08-03,2.615,12.307,24.264,,281.289,281.343,0.264,0.357,78.657,0.0
2019-08-04,2.553,12.094,24.313,,282.303,281.422,0.264,0.668,79.401,0.0
2019-08-05,0.693,3.221,24.352,,282.545,281.204,0.263,0.056,88.007,0.0
2019-08-06,1.291,6.826,24.303,,281.232,277.466,0.262,0.219,87.35,0.0
2019-08-07,2.248,12.057,24.245,,280.48,277.236,0.261,0.322,78.893,0.0
2019-08-08,2.404,12.342,24.241,,280.853,278.584,0.26,0.436,77.465,0.0
2019-08-09,1.257,6.636,24.245,,280.705,277.548,0.259,0.435,86.222,0.0
2019-08-10,2.556,12.176,24.238,,280.98,280.581,0.258,0.127,73.599,3.774
2019-08-11,2.608,13.077,24.285,352.065,281.676,279.477,0.257,0.475,77.964,1.437
2019-08-12,1.689,8.468,24.299,335.833,281.733,278.91,0.256,0.075,83.079,0.0
2019-08-13,2.42,11.208,24.293,354.926,281.643,281.581,0.254,0.546,76.699,0.0
2019-08-14,1.279,6.004,24.349,342.132,282.577,281.509,0.254,0.299,90.539,0.0
2019-08-15,0.916,3.505,24.394,,283.128,283.081,0.253,0.456,75.892,2.873
2019-08-16,2.555,10.513,24.404,,283.305,283.948,0.253,1.071,71.628,0.0
2019-08-17,0.9,4.079,24.447,,283.625,282.322,0.253,0.035,89.207,0.0
2019-08-18,0.951,4.034,24.42,,283.014,282.939,0.252,0.397,84.699,5.103
2019-08-19,2.826,11.439,24.447,,284.205,286.544,0.251,0.225,73.116,5.103
2019-08-20,0.526,2.181,24.547,,285.065,283.723,0.251,0.106,80.757,0.0
2019-08-21,2.399,10.288,24.485,,284.329,284.583,0.25,0.064,82.758,0.0
2019-08-22,2.635,11.062,24.54,,285.067,284.868,0.249,0.428,74.986,0.0
2019-08-23,2.277,8.37,24.567,,285.507,285.956,0.248,0.819,66.8,0.0
2019-08-24,1.743,6.824,24.581,,285.314,285.251,0.247,0.409,70.435,0.0
2019-08-25,1.213,4.727,24.561,,284.955,285.225,0.246,0.324,75.429,4.378
2019-08-26,2.626,10.733,24.567,,285.466,286.039,0.245,0.476,77.296,5.665
2019-08-27,2.688,10.547,24.637,,286.431,287.336,0.243,0.473,75.051,0.0
2019-08-28,1.318,5.501,24.663,,286.375,284.765,0.242,0.257,83.66,0.0
2019-08-29,1.87,8.618,24.606,,285.27,281.772,0.241,0.0,77.551,0.0
2019-08-30,2.014,10.127,24.556,,284.212,279.328,0.24,0.463,82.475,0.0
2019-08-31,2.108,10.228,24.512,,283.806,279.999,0.24,0.2,78.409,0.0
2019-09-01,2.283,11.496,24.469,366.48,283.159,278.745,0.238,0.041,76.346,0.0
2019-09-02,3.345,16.11,24.437,373.207,282.98,280.215,0.235,0.0,64.57,0.0
2019-09-03,2.143,9.503,24.485,,284.06,283.215,0.235,0.0,62.873,0.0
2019-09-04,2.781,11.363,24.544,,285.235,285.125,0.234,0.657,70.97,3.364
2019-09-05,0.898,3.392,24.598,,285.414,283.916,0.232,0.487,78.881,6.728
2019-09-06,0.656,3.019,24.542,,284.343,281.838,0.232,0.001,92.392,14.511
2019-09-07,1.303,5.953,24.509,344.229,284.049,282.036,0.234,0.063,85.769,0.0
2019-09-08,1.609,4.774,24.521,,284.128,283.404,0.236,1.497,66.283,
2019-09-09,3.557,16.2,24.504,363.925,284.386,283.259,0.236,0.507,80.582,0.0
2019-09-10,3.049,12.903,24.594,380.269,286.181,284.804,0.238,0.495,73.804,0.0
2019-09-11,3.295,14.97,24.645,352.752,286.368,282.877,0.239,0.574,75.964,0.0
2019-09-12,4.079,17.611,24.652,369.934,286.4,284.424,0.239,0.701,68.47,0.0
2019-09-13,0.964,4.105,24.687,350.629,286.376,283.005,0.239,0.447,86.029,0.0
2019-09-14,1.807,7.449,24.617,,285.459,283.95,0.238,0.781,78.225,0.0
2019-09-15,2.652,12.539,24.616,342.882,285.478,281.374,0.237,0.883,76.832,0.0
2019-09-16,3.265,15.166,24.614,351.968,285.432,282.08,0.272,0.6,74.904,0.0
2019-09-17,2.927,13.446,24.614,355.598,285.668,282.501,0.284,0.688,77.598,0.0
2019-09-18,3.242,14.462,24.637,368.406,285.854,282.141,0.274,1.059,65.891,0.0
2019-09-19,4.087,19.867,24.608,396.959,285.135,280.566,0.269,0.78,64.461,0.0
2019-09-20,4.238,19.935,24.6,405.444,285.251,281.584,0.265,0.727,64.654,0.0
2019-09-21,4.595,19.756,24.638,410.657,286.191,284.562,0.261,0.6,64.73,0.0
2019-09-22,3.632,15.56,24.717,378.329,287.362,284.847,0.258,0.41,74.653,0.0
2019-09-23,4.628,19.444,24.749,378.867,287.664,285.784,0.254,0.332,72.533,0.0
2019-09-24,4.953,19.807,24.808,373.553,288.684,287.986,0.25,0.456,72.725,0.0
2019-09-25,1.077,4.627,24.868,391.135,288.622,284.29,0.278,0.181,89.731,0.0
2019-09-26,2.389,10.144,24.783,396.144,287.525,285.133,0.288,0.226,84.06,0.0
2019-09-27,4.826,20.649,24.776,369.756,287.584,285.475,0.277,0.697,71.209,0.0
2019-09-28,4.851,20.703,24.829,381.009,288.419,285.652,0.271,0.682,72.164,0.0
2019-09-29,0.682,2.456,24.858,349.914,287.891,282.64,0.269,0.907,85.124,0.0
2019-09-30,3.428,16.662,24.675,338.219,285.452,281.098,0.283,0.722,76.189,0.0
2019-10-01,4.155,19.911,24.683,356.932,286.214,281.703,0.278,0.675,74.319,0.0
2019-10-02,4.467,20.93,24.716,375.967,286.621,282.189,0.274,0.714,69.156,0.0
2019-10-03,4.26,20.431,24.732,383.511,286.578,281.635,0.27,0.803,70.886,0.0
2019-10-04,4.57,20.892,24.731,399.249,286.365,282.659,0.266,0.796,64.333,0.0
2019-10-05,5.169,21.487,24.749,405.738,286.914,285.666,0.265,0.844,60.184,0.0
2019-10-06,4.299,17.129,24.849,397.802,288.645,287.707,0.259,0.817,71.567,0.0
2019-10-07,5.236,21.05,24.889,401.941,288.566,286.983,0.254,0.676,61.124,0.0
2019-10-08,5.051,18.777,24.915,410.505,289.07,289.549,0.246,0.537,56.147,0.0
2019-10-09,2.727,10.0,24.948,391.825,289.458,289.203,0.276,0.428,67.855,2.442
2019-10-10,1.499,5.451,24.913,369.41,288.901,288.038,0.285,0.391,74.789,3.662
2019-10-11,1.092,4.411,24.835,341.541,287.723,285.194,0.275,0.516,86.764,3.036
2019-10-12,2.788,11.275,24.796,336.427,287.512,286.932,0.269,0.247,79.082,2.024
