Fecha,Nivel (m),Vol1_m3,Vol2_m3,%,Area,Batería,,
10/11/2021,47.5,150751403,175411552,110.8,4985,12.22,,
10/12/2021,47.5,150745601,175411552,110.7,4985,12.28,,
10/13/2021,47.5,151009957,175772797,110.9,5010,12.32,,
10/14/2021,47.5,151724402,176496374,111.2,5078,12.34,,
10/15/2021,47.5,152615431,177584458,112.0,5162,12.48,,
10/16/2021,47.5,153111661,177947877,112.5,5209,12.37,,
10/17/2021,47.5,152944857,177947877,112.4,5193,12.33,,
10/18/2021,47.5,152664088,177584458,112.0,5167,12.39,,
10/19/2021,47.5,152359659,177221401,111.8,5138,12.34,,
10/20/2021,47.5,152032984,176858706,111.4,5107,12.34,,
10/21/2021,47.5,151845047,176858706,111.4,5089,12.29,,
10/22/2021,47.5,151513123,176496374,111.1,5058,12.32,,
10/23/2021,47.5,151688255,176496374,111.1,5074,12.39,,
10/24/2021,47.5,151118361,175772797,110.9,5020,12.39,,
10/25/2021,47.5,150645741,175411552,110.6,4975,12.38,,
10/26/2021,47.4,150252361,175050669,110.4,4938,12.34,,
10/27/2021,47.4,150129117,174690148,110.2,4926,12.33,,
10/28/2021,47.4,149984085,174690148,110.0,4913,12.32,,
10/29/2021,47.4,149820057,174690148,110.0,4897,12.34,,
10/30/2021,47.4,149496177,174329989,109.8,4866,12.35,,
10/31/2021,47.4,149350225,173970193,109.8,4853,12.36,,
11/1/2021,47.4,149158429,173970193,109.6,4834,12.37,,
11/2/2021,47.4,148991622,173610759,109.4,4818,12.34,,
11/3/2021,47.4,149425307,173970193,109.9,4860,12.28,,
11/4/2021,47.4,149699132,174329989,110.0,4886,12.35,,
11/5/2021,47.4,149918742,174690148,110.2,4906,12.42,,
11/6/2021,47.4,149469789,173970193,109.8,4864,12.42,,
11/7/2021,47.4,148845666,173610759,109.3,4805,12.34,,
11/8/2021,47.4,148449503,172892979,108.9,4767,12.32,,
11/9/2021,47.4,147914341,172534632,108.5,4716,12.33,,
11/10/2021,47.4,147348619,171819024,108.0,4663,12.37,,
11/11/2021,47.3,146500710,171104866,107.4,4582,12.37,,
11/12/2021,47.3,145338621,169680898,106.6,4472,12.37,,
11/13/2021,47.3,144200179,168616726,105.7,4364,12.35,,
11/14/2021,47.2,143211883,167555814,105.1,4270,12.42,,
11/15/2021,47.2,142191575,166498163,104.4,4174,12.33,,
11/16/2021,47.2,141536883,165794873,103.8,4112,12.33,,
11/17/2021,47.2,140641693,164742656,103.2,4027,12.35,,
11/18/2021,47.1,139339261,163344772,102.3,3903,12.3,,
11/19/2021,47.1,138286876,162300163,101.3,3803,12.33,,
11/20/2021,47.1,137401763,161258815,100.8,3719,12.32,,
11/21/2021,47.0,136258755,160220727,100.1,3611,12.36,,
11/22/2021,47.0,135162237,159185900,99.2,3507,12.31,,
11/23/2021,47.0,134027545,157811202,98.4,3399,12.33,,
11/24/2021,46.9,132254565,156100982,97.0,3266,12.28,,
11/25/2021,46.9,130992678,154739326,96.0,3220,12.4,,
11/26/2021,46.8,129991281,153721889,95.3,3207,12.35,,
11/27/2021,46.8,128552900,152033406,94.3,3188,12.37,,
11/28/2021,46.8,127422398,151024663,93.4,3175,12.38,,
11/29/2021,46.8,128142270,151696796,94.0,3183,12.36,,
11/30/2021,46.8,127747935,151360548,93.5,3179,12.39,,
12/1/2021,46.7,127010833,150353979,93.0,3170,12.4,,
12/2/2021,46.7,126596823,150019181,92.9,3164,12.39,,
12/3/2021,46.7,126094234,149684745,92.4,3158,12.41,,
12/4/2021,46.7,125154454,148683610,91.6,3147,12.42,,
12/5/2021,46.7,124346902,147685736,91.1,3137,12.45,,
12/6/2021,46.6,123324617,146691123,90.5,3124,12.43,,
12/7/2021,46.6,122102250,145370044,89.4,3109,12.33,,
12/8/2021,46.5,121020289,144054761,88.6,3096,12.35,,
12/9/2021,46.5,119979273,143072103,88.1,3084,12.39,,
12/10/2021,46.5,118594255,141441585,87.0,3068,12.37,,
12/11/2021,46.4,117086476,139820125,86.0,3050,12.3,,
12/12/2021,46.4,115765989,138529478,84.9,3034,12.24,,
12/13/2021,46.3,114662357,137244627,84.1,3021,12.33,,
12/14/2021,46.3,113465720,136284793,83.3,3006,12.4,,
12/15/2021,46.3,112200855,134692316,82.3,2991,12.41,,
12/16/2021,46.2,111124468,133741177,81.6,2979,12.36,,
12/17/2021,46.2,109489687,131848680,80.3,2959,12.38,,
12/18/2021,46.1,107842883,130281563,79.2,2939,12.32,,
12/19/2021,46.1,106383203,128723502,78.1,2915,12.29,,
12/20/2021,46.0,105130115,127174499,77.1,2892,12.32,,
12/21/2021,46.0,103893616,125941818,76.2,2845,12.34,,
12/22/2021,45.9,102507465,124409117,75.3,2781,12.28,,
12/23/2021,45.9,101102210,122885474,74.3,2743,12.27,,
12/24/2021,45.8,99793451,121370888,73.3,2723,12.27,,
12/25/2021,45.8,98768454,120165741,72.5,2708,12.3,,
12/26/2021,45.7,97443465,118667457,71.4,2689,12.28,,
12/27/2021,45.7,96165634,117475352,70.4,2670,12.27,,
12/28/2021,45.6,94738421,115698063,69.4,2649,12.25,,
12/29/2021,45.6,93335867,114226951,68.3,2630,12.25,,
12/30/2021,45.5,92140215,112764897,67.4,2613,12.25,,
12/31/2021,45.5,90880019,111601774,66.5,2596,12.26,,
1/1/2022,45.4,89668639,110156023,65.5,2579,12.35,,
1/2/2022,45.4,88498542,108719328,64.7,2563,12.29,,
1/3/2022,45.3,87080555,107291691,63.5,2543,12.24,,
1/4/2022,45.3,86248643,106156102,63.0,2532,12.19,,
1/5/2022,45.3,85403767,105308215,62.5,2520,12.28,,
1/6/2022,45.2,83892098,103622221,61.3,2500,12.28,,
1/7/2022,45.2,82624129,102227190,60.3,2485,12.31,,
1/8/2022,45.1,81288243,100841215,59.5,2467,12.3,,
1/9/2022,45.1,79918512,99190002,58.4,2448,12.31,,
1/10/2022,45.0,78656261,97823953,57.5,2426,12.26,,
1/11/2022,44.9,77330977,96196650,56.4,2388,12.23,,
1/12/2022,44.9,76269999,95119027,55.6,2359,12.27,,
1/13/2022,44.8,74898563,93513461,54.6,2337,12.25,,
1/14/2022,44.8,73351218,91656785,53.5,2318,12.22,,
1/15/2022,44.7,71841191,90079478,52.3,2299,12.21,,
1/16/2022,44.7,71703512,89817861,52.2,2297,12.32,,
1/17/2022,44.7,71844780,90079478,52.5,2299,12.13,,
1/18/2022,44.7,71954115,90079478,52.4,2301,12.27,,
1/19/2022,44.8,72770609,91129567,53.0,2311,12.23,,
1/20/2022,44.8,73813354,92185453,54.0,2323,12.37,,
1/21/2022,44.8,74484258,92981171,54.2,2332,12.31,,
1/22/2022,45.1,80044366,99464298,58.6,2443,12.27,,
1/23/2022,45.3,85818439,105873111,62.8,2526,12.28,,
1/24/2022,45.4,89590818,110156023,65.6,2578,12.3,,
1/25/2022,45.5,92433883,113056583,67.4,2617,12.26,,
1/26/2022,45.6,94390880,115403116,69.1,2645,12.22,,
1/27/2022,45.7,95209552,116289043,69.8,2656,12.36,,
1/28/2022,45.7,95894669,117178232,70.2,2666,12.33,,
1/29/2022,45.7,96781447,118070680,71.0,2679,12.3,,
1/30/2022,45.7,96772957,118070680,70.9,2679,12.28,,
1/31/2022,45.7,96665322,118070680,70.9,2677,12.33,,
2/1/2022,45.7,95797458,116881473,70.3,2665,12.28,,
2/2/2022,45.6,94879809,115993372,69.4,2651,12.27,,
2/3/2022,45.6,94077876,115108531,68.8,2640,12.25,,
2/4/2022,45.6,93632003,114520449,68.5,2634,12.3,,
2/5/2022,45.6,93054779,113933816,68.0,2626,12.28,,
2/6/2022,45.6,92466386,113348631,67.7,2618,12.32,,
2/7/2022,45.5,91667292,112473573,67.0,2606,12.34,,
2/8/2022,45.5,90573390,111022387,66.4,2591,12.3,,
2/9/2022,45.4,89312160,109580258,65.3,2574,12.26,,
2/10/2022,45.4,88400218,108719328,64.6,2561,12.29,,
2/11/2022,45.4,87280134,107576494,63.9,2546,12.29,,
2/12/2022,45.3,86415345,106439456,63.1,2534,12.29,,
2/13/2022,45.3,85302009,105308215,62.4,2519,12.37,,
2/14/2022,45.2,83962100,103622221,61.4,2501,12.34,,
2/15/2022,45.2,82707115,102227190,60.4,2486,12.27,,
2/16/2022,45.1,81326496,100841215,59.4,2468,12.24,,
2/17/2022,45.1,80545873,100013978,59.1,2457,12.38,,
2/18/2022,45.0,79329859,98642495,58.1,2440,12.36,,
2/19/2022,45.0,78103444,97280069,57.2,2412,12.33,,
2/20/2022,44.9,76861043,95657114,56.3,2373,12.36,,
2/21/2022,44.9,75824013,94582389,55.4,2349,12.35,,
2/22/2022,44.8,74694264,93247135,54.5,2334,12.36,,
2/23/2022,44.8,73641055,92185453,53.8,2321,12.32,,
2/24/2022,44.7,71960594,90079478,52.3,2301,12.34,,
2/25/2022,44.7,71323775,89556607,52.1,2293,12.28,,
2/26/2022,44.6,69985000,87996689,51.1,2277,12.28,,
2/27/2022,44.6,69271844,87221621,50.5,2268,12.21,,
2/28/2022,44.6,68465286,86193269,50.0,2258,12.35,,
3/1/2022,44.5,67276186,84915981,49.2,2244,12.3,,
3/2/2022,44.5,66101034,83395190,48.3,2229,12.3,,
3/3/2022,44.4,64956083,82137827,47.4,2216,12.29,,
3/4/2022,44.4,63955634,81138458,46.5,2203,12.29,,
3/5/2022,44.3,63009985,80144886,46.0,2192,12.3,,
3/6/2022,44.3,62449304,79403510,45.4,2185,12.32,,
3/7/2022,44.3,61592194,78420082,45.0,2175,12.25,,
3/8/2022,44.2,60725766,77442450,44.3,2165,12.28,,
3/9/2022,44.2,59890543,76470615,43.4,2154,12.3,,
3/10/2022,44.1,59215277,75745542,43.0,2146,12.36,,
3/11/2022,44.1,58409041,74783851,42.5,2136,12.34,,
3/12/2022,44.1,57692286,74066386,42.0,2127,12.29,,
3/13/2022,44.0,56941674,73114839,41.4,2117,12.3,,
3/14/2022,44.0,56246042,72404983,41.0,2089,12.29,,
3/15/2022,44.0,55624552,71698387,40.4,2015,12.28,,
3/16/2022,43.9,55098384,70995052,40.0,1934,12.31,,
3/17/2022,43.9,54475183,70294977,39.8,1845,12.31,,
3/18/2022,43.9,54359121,70062343,39.7,1834,12.28,,
3/19/2022,43.9,53664568,69135431,39.0,1808,12.3,,
3/20/2022,43.8,53030921,68444051,38.4,1798,12.3,,
3/21/2022,43.8,52309066,67527284,38.0,1787,12.32,,
3/22/2022,43.8,51977324,67071073,38.0,1783,12.28,,
3/23/2022,43.8,51663970,66616312,37.8,1778,12.25,,
3/24/2022,43.7,51343979,66163001,37.3,1774,12.3,,
3/25/2022,43.7,51132862,65936888,37.0,1771,12.33,,
3/26/2022,43.7,51097422,65936888,37.0,1771,12.32,,
3/27/2022,43.7,50794408,65485750,37.0,1767,12.32,,
3/28/2022,43.7,50591059,65260724,37.0,1764,12.3,,
3/29/2022,43.7,50474618,65036061,36.8,1763,12.3,,
3/30/2022,43.7,50687007,65260724,37.0,1765,12.35,,
3/31/2022,43.7,50349594,65036061,36.7,1761,12.35,,
4/1/2022,43.7,50075432,64587821,36.1,1757,12.3,,
4/2/2022,43.7,49929220,64364244,36.0,1755,12.3,,
4/3/2022,43.7,49815908,64364244,36.0,1754,12.28,,
4/4/2022,43.6,49726712,64141030,36.0,1753,12.27,,
4/5/2022,43.6,49529348,63918178,36.0,1750,12.28,,
4/6/2022,43.6,49376564,63695689,36.0,1748,12.26,,
4/7/2022,43.6,49369268,63695689,36.0,1748,12.26,,
4/8/2022,43.6,49163136,63473561,36.0,1746,12.33,,
4/9/2022,43.6,49040894,63251796,36.0,1744,12.24,,
4/10/2022,43.6,48941145,63251796,35.8,1743,12.28,,
4/11/2022,43.6,48747079,62809353,35.3,1742,12.26,,
4/12/2022,43.6,48776505,63030393,35.5,1742,12.32,,
4/13/2022,43.6,48627210,62809353,35.0,1740,12.32,,
4/14/2022,43.6,48528860,62588675,35.0,1739,12.32,,
4/15/2022,43.6,48261090,62368359,35.4,1736,12.3,,
4/16/2022,43.5,48001961,61928814,35.1,1733,12.29,,
4/17/2022,43.5,47790244,61709585,35.0,1730,12.3,,
4/18/2022,43.5,47786655,61709585,35.0,1730,12.32,,
4/19/2022,43.5,47524659,61272213,34.5,1727,12.29,,
4/20/2022,43.5,47332284,61054071,34.1,1725,12.26,,
4/21/2022,43.5,47226767,61054071,34.0,1723,12.26,,
4/22/2022,43.5,47110484,60836291,34.0,1722,12.04,,
4/23/2022,43.5,46989897,60618873,34.0,1720,12.3,,
4/24/2022,43.5,46852082,60401818,34.0,1719,12.33,,
4/25/2022,43.5,47132019,60836291,34.0,1722,12.01,,
4/26/2022,43.5,47119097,60836291,34.0,1722,12.22,,
4/27/2022,43.5,47622277,61490718,34.7,1728,12.12,,
4/28/2022,43.5,47984727,61928814,35.1,1733,12.22,,
4/29/2022,43.6,48156997,62148405,35.4,1735,12.31,,
4/30/2022,43.6,48363750,62368359,35.2,1737,12.31,,
5/1/2022,43.6,48550399,62588675,35.0,1739,12.3,,
5/2/2022,43.6,48670994,62809353,35.2,1741,12.31,,
5/3/2022,43.6,48682478,62809353,35.2,1741,12.33,,
5/4/2022,43.6,48662376,62809353,35.2,1741,12.3,,
5/5/2022,43.6,48725545,62809353,35.3,1741,12.3,,
5/6/2022,43.6,48693240,62809353,35.3,1741,12.31,,
5/7/2022,43.6,48780783,63030393,35.4,1742,12.33,,
5/8/2022,43.6,48762869,62809353,35.4,1742,12.3,,
5/9/2022,43.6,48815262,63030393,35.6,1742,12.27,,
5/10/2022,43.6,48837517,63030393,35.6,1742,12.24,,
5/11/2022,43.6,48907021,63030393,35.8,1743,12.33,,
5/12/2022,43.6,48795948,63030393,35.6,1742,12.3,,
5/13/2022,43.6,48794453,63030393,35.5,1742,12.29,,
5/14/2022,43.6,48747826,62809353,35.4,1741,12.28,,
5/15/2022,43.6,48798758,63030393,35.5,1742,12.33,,
5/16/2022,43.6,48871786,63030393,35.6,1743,12.25,,
5/17/2022,43.6,49174974,63473561,35.8,1747,12.14,,
5/18/2022,43.6,49493554,63918178,36.1,1750,12.32,,
5/19/2022,43.6,49224536,63473561,36.0,1746,12.33,,
5/20/2022,43.6,49527898,63918178,36.0,1750,12.31,,
5/21/2022,43.6,49677017,64141030,36.0,1752,12.32,,
5/22/2022,43.6,49744989,64141030,36.0,1753,12.29,,
5/23/2022,43.7,49904347,64364244,36.0,1755,12.28,,
5/24/2022,43.7,49965762,64364244,36.0,1756,12.29,,
5/25/2022,43.7,50325558,64811760,36.4,1761,11.8,,
5/26/2022,43.7,50701600,65485750,37.0,1765,12.18,,
5/27/2022,43.7,51297560,66163001,37.3,1773,12.27,,
5/28/2022,43.8,51841754,66843512,38.0,1781,12.24,,
5/29/2022,43.8,52717444,67984943,38.2,1793,12.33,,
5/30/2022,43.9,53489441,68904609,39.0,1805,12.32,,
5/31/2022,43.9,53861508,69366616,39.0,1812,12.32,,
6/1/2022,43.9,53989293,69598163,39.0,1814,12.32,,
6/2/2022,43.9,54237657,69830072,39.6,1819,12.3,,
6/3/2022,43.9,54343355,70062343,39.8,1828,12.3,,
6/4/2022,43.9,54392758,70062343,39.9,1831,12.32,,
6/5/2022,43.9,54342632,70062343,39.8,1828,12.2,,
6/6/2022,43.9,54542705,70294977,40.0,1849,12.18,,
6/7/2022,43.9,54688191,70527973,40.0,1870,12.19,,
6/8/2022,43.9,54724033,70527973,40.0,1876,12.12,,
6/9/2022,43.9,54902443,70761331,40.0,1903,12.12,,
6/10/2022,43.9,55108537,70995052,40.0,1935,12.3,,
6/11/2022,43.9,55027358,70995052,40.0,1923,12.25,,
6/12/2022,43.9,54963342,70761331,40.0,1913,12.32,,
6/13/2022,43.9,54927426,70761331,40.0,1907,12.28,,
6/14/2022,43.9,54955530,70761331,40.0,1911,12.27,,
6/15/2022,43.9,55078879,70995052,40.0,1931,12.32,,
6/16/2022,43.9,55136641,70995052,40.0,1939,12.26,,
6/17/2022,44.0,55202206,71229134,40.0,1949,12.19,,
6/18/2022,43.9,55108540,70995052,40.0,1935,12.32,,
6/19/2022,43.9,55160057,70995052,40.0,1943,12.29,,
6/20/2022,43.9,54861252,70761331,39.7,1911,12.33,,
6/21/2022,43.9,54221505,69830072,39.4,1823,12.19,,
6/22/2022,43.9,54344652,70062343,39.7,1830,12.22,,
6/23/2022,43.9,54365246,70062343,39.9,1826,12.2,,
6/24/2022,43.9,54315182,70062343,39.7,1824,12.21,,
6/25/2022,43.9,54459042,70294977,39.9,1838,12.25,,
6/26/2022,43.9,54457911,70294977,40.0,1837,12.2,,
6/27/2022,43.9,54356141,70062343,39.8,1826,12.1,,
6/28/2022,43.9,54576115,70294977,40.0,1854,11.87,,
6/29/2022,43.9,54765802,70527973,40.0,1883,12.21,,
6/30/2022,43.9,54825137,70527973,40.0,1892,12.34,,
7/1/2022,43.9,54800964,70527973,40.0,1888,12.19,,
7/2/2022,44.0,55539458,71463579,40.3,2002,12.25,,
7/3/2022,44.0,56041130,72169089,41.0,2078,12.3,,
7/4/2022,44.0,56545834,72641239,41.0,2113,11.84,,
7/5/2022,44.0,57120839,73352183,41.8,2120,12.21,,
7/6/2022,44.1,57414497,73827956,42.0,2124,11.97,,
7/7/2022,44.1,57915215,74305179,42.0,2130,12.28,,
7/8/2022,44.1,58224084,74544334,42.3,2134,12.27,,
7/9/2022,44.2,59733733,76228562,43.7,2153,12,,
7/10/2022,44.3,61691888,78420082,44.9,2176,12.23,,
7/11/2022,44.4,64861642,82137827,47.3,2214,11.75,,
7/12/2022,44.7,70663997,88775018,51.6,2285,12.16,,
7/13/2022,44.9,75720750,94582389,55.4,2352,12.3,,
7/14/2022,45.0,78658611,97823953,57.4,2426,12.1,,
7/15/2022,45.2,82401792,101949270,60.3,2481,11.89,,
7/16/2022,45.3,85166154,105026310,62.3,2517,11.59,,
7/17/2022,45.3,86969099,107007250,63.6,2541,12.17,,
7/18/2022,45.4,88293267,108719328,64.7,2559,12.31,,
7/19/2022,45.4,89280711,109580258,65.2,2573,12.28,,
7/20/2022,45.5,89936309,110444448,66.0,2582,12.09,,
7/21/2022,45.5,90434709,111022387,66.1,2589,12.19,,
7/22/2022,45.5,91166104,111892011,67.0,2599,12.11,,
7/23/2022,45.5,91675354,112473573,67.0,2606,11.94,,
7/24/2022,45.5,92225833,113056583,67.3,2614,12.07,,
7/25/2022,45.6,92739456,113641042,68.0,2621,12.01,,
7/26/2022,45.6,93088350,113933816,68.0,2626,12.07,,
7/27/2022,45.6,93512067,114520449,68.4,2632,12.2,,
7/28/2022,45.6,94426720,115403116,69.1,2645,12.01,,
7/29/2022,45.6,95001526,115993372,69.6,2653,12.19,,
7/30/2022,45.7,95510520,116585077,70.0,2660,12.26,,
7/31/2022,45.7,95862398,117178232,70.0,2665,12.28,,
8/1/2022,45.7,96333023,117475352,70.5,2672,12.23,,
8/2/2022,45.7,96626516,117772835,71.0,2676,12.24,,
8/3/2022,45.7,96917026,118070680,71.0,2681,11.84,,
8/4/2022,45.7,97456941,118667457,71.1,2689,11.89,,
8/5/2022,45.7,97469291,118966390,71.1,2689,12.21,,
8/6/2022,45.7,97694937,118966390,71.3,2692,12.21,,
8/7/2022,45.8,98102417,119565340,72.0,2698,12.26,,
8/8/2022,45.8,98247191,119565340,72.0,2700,12.3,,
8/9/2022,45.8,98412188,119865359,72.0,2703,12.3,,
8/10/2022,45.8,98365058,119865359,72.0,2702,12.25,,
8/11/2022,45.8,98246069,119565340,72.0,2700,12.24,,
8/12/2022,45.8,98404331,119865359,72.0,2702,12.22,,
8/13/2022,45.8,98356067,119865359,72.0,2702,12.17,,
8/14/2022,45.8,98451484,119865359,72.0,2703,12.2,,
8/15/2022,45.8,98688334,120165741,72.1,2706,12.19,,
8/16/2022,45.8,98769162,120165741,72.3,2708,12.28,,
8/17/2022,45.8,98917445,120466484,72.4,2710,12.27,,
8/18/2022,45.8,99160415,120767590,72.8,2713,12.33,,
8/19/2022,45.8,98910758,120466484,72.5,2710,12.31,,
8/20/2022,45.8,98917637,120466484,72.4,2710,12.29,,
8/21/2022,45.8,98856828,120466484,72.3,2709,12.28,,
8/22/2022,45.8,98843255,120466484,72.2,2709,12.29,,
8/23/2022,45.8,98836519,120466484,72.2,2708,12.28,,
8/24/2022,45.8,98937701,120466484,72.3,2710,12.27,,
8/25/2022,45.8,98890551,120466484,72.2,2709,12.29,,
8/26/2022,45.8,98829783,120466484,72.2,2708,12.27,,
8/27/2022,45.8,99311661,120767590,72.7,2716,11.91,,
8/28/2022,45.8,99885479,121370888,73.0,2724,12.32,,
8/29/2022,45.8,99558933,121069058,73.0,2719,12.3,,
8/30/2022,45.8,99611278,121069058,73.0,2720,12.3,,
8/31/2022,45.8,99680539,121370888,73.0,2721,12.25,,
9/1/2022,45.8,99793231,121370888,73.0,2723,12.16,,
9/2/2022,45.9,100626946,122278553,73.7,2735,12.28,,
9/3/2022,45.9,100654282,122278553,73.8,2736,12.28,,
9/4/2022,45.9,101010787,122885474,74.0,2741,12.3,,
9/5/2022,45.9,101382142,123189478,74.1,2746,12.29,,
9/6/2022,45.9,101390097,123189478,74.0,2746,12.26,,
9/7/2022,45.9,101344178,123189478,74.0,2746,12.24,,
9/8/2022,45.9,101376426,123189478,74.1,2746,12.26,,
9/9/2022,45.9,101957830,123798573,74.6,2763,12.19,,
9/10/2022,45.9,101676050,123493845,74.5,2751,12.29,,
9/11/2022,45.9,101620578,123493845,74.4,2750,12.3,,
9/12/2022,45.9,101613395,123493845,74.3,2750,12.28,,
9/13/2022,45.9,101529077,123189478,74.1,2749,12.28,,
9/14/2022,45.9,101696579,123493845,74.5,2751,12.32,,
9/15/2022,45.9,101482369,123189478,74.3,2748,12.25,,
9/16/2022,45.9,101305810,123189478,74.0,2745,12.31,,
9/17/2022,45.9,101303533,123189478,74.1,2745,12.28,,
9/18/2022,45.9,101183912,122885474,74.0,2743,12.31,,
9/19/2022,45.9,101228338,122885474,74.0,2744,12.35,,
9/20/2022,45.9,101658960,123493845,74.4,2751,12.33,,
9/21/2022,45.9,101590683,123493845,74.3,2750,12.31,,
9/22/2022,45.9,101616815,123493845,74.4,2750,12.29,,
9/23/2022,45.9,101371872,123189478,74.1,2746,12.3,,
9/24/2022,45.9,101178219,122885474,74.1,2743,12.28,,
9/25/2022,45.9,101167088,122885474,74.0,2743,12.33,,
9/26/2022,45.9,101032429,122885474,74.0,2741,12.28,,
9/27/2022,45.9,100934469,122581832,74.0,2740,12.28,,
9/28/2022,45.9,101299014,123189478,74.1,2745,12.33,,
9/29/2022,45.9,101116728,122885474,74.0,2742,12.36,,
9/30/2022,45.9,100967497,122581832,74.0,2740,12.35,,
10/1/2022,45.9,100898012,122581832,73.9,2739,12.28,,
10/2/2022,45.9,100822845,122581832,73.8,2738,12.27,,
10/3/2022,45.9,101015333,122885474,74.0,2741,12.31,,
10/4/2022,45.9,100772731,122581832,73.7,2737,12.35,,
10/5/2022,45.9,100483441,122278553,73.5,2733,12.31,,
10/6/2022,45.9,100872970,122581832,74.0,2739,11.99,,
10/7/2022,45.9,101178628,122885474,74.0,2743,12.33,,
10/8/2022,45.9,101154317,122885474,73.9,2743,12.31,,
10/9/2022,45.9,101388954,123189478,74.1,2746,12.37,,
10/10/2022,45.9,101195324,122885474,74.0,2744,12.36,,
10/11/2022,45.9,101321745,123189478,74.0,2745,12.13,,
10/12/2022,45.9,101213538,122885474,74.0,2744,12.27,,
10/13/2022,45.9,101658989,123493845,74.3,2754,12.37,,
10/14/2022,45.9,101540490,123189478,74.4,2749,12.34,,
10/15/2022,45.9,101388986,123189478,74.2,2746,12.32,,
10/16/2022,45.9,102650291,124409117,75.2,2787,12.3,,
10/17/2022,45.9,102828156,124714933,75.3,2795,12.33,,
10/18/2022,46.0,103369823,125327651,75.9,2821,12.38,,
10/19/2022,46.0,103844146,125941818,76.0,2844,12.31,,
10/20/2022,46.0,104145229,126249445,76.0,2858,12.37,,
10/21/2022,46.0,104229531,126249445,76.1,2861,12.3,,
10/22/2022,46.0,104600026,126557434,76.5,2873,12.31,,
10/23/2022,46.0,104784719,126865785,76.8,2882,12.36,,
10/24/2022,46.0,104581086,126557434,76.6,2876,12.31,,
10/25/2022,46.0,104780261,126865785,76.8,2883,12.32,,
10/26/2022,46.0,105035575,127174499,77.0,2891,12.34,,
10/27/2022,46.0,105326583,127483575,77.0,2897,12.34,,
10/28/2022,46.0,104977241,127174499,76.7,2886,12.3,,
10/29/2022,46.0,105056071,127174499,76.9,2890,12.26,,
10/30/2022,46.1,106498137,128723502,78.0,2917,11.99,,
10/31/2022,46.1,107240702,129657252,78.6,2930,12.35,,
11/1/2022,46.1,108337203,130594262,79.3,2946,12.33,,
11/2/2022,46.2,109580802,131848680,80.3,2960,12.29,,
11/3/2022,46.2,110342817,132793298,81.3,2969,12.31,,
11/4/2022,46.2,110662006,133108895,81.2,2973,12.38,,
11/5/2022,46.2,110796905,133424855,81.3,2975,12.34,,
11/6/2022,46.2,110672241,133108895,81.2,2973,12.32,,
11/7/2022,46.2,110859624,133424855,81.4,2975,12.33,,
11/8/2022,46.2,110762817,133108895,81.4,2974,12.32,,
11/9/2022,46.2,110461879,132793298,81.3,2971,12.31,,
11/10/2022,46.2,110334471,132793298,81.0,2969,12.3,,
11/11/2022,46.2,110208554,132793298,81.0,2968,12.33,,
11/12/2022,46.2,109903282,132478063,80.6,2964,12.32,,
11/13/2022,46.2,110279511,132793298,81.0,2969,12.36,,
11/14/2022,46.2,110957552,133424855,81.4,2977,12.33,,
11/15/2022,46.2,110780103,133424855,81.4,2975,12.32,,
11/16/2022,46.2,109878692,132478063,80.5,2964,12.28,,
11/17/2022,46.2,109095720,131534532,80.0,2955,12.27,,
11/18/2022,46.1,108326095,130594262,79.3,2945,12.3,,
11/19/2022,46.1,107697954,129969226,78.9,2938,12.35,,
11/20/2022,46.1,106737002,129034390,78.3,2922,12.29,,
11/21/2022,46.1,106743081,129034390,78.1,2922,12.24,,
11/22/2022,46.1,106975330,129345640,78.3,2926,12.32,,
11/23/2022,46.1,106896292,129034390,78.2,2924,12.29,,
11/24/2022,46.1,107043873,129345640,78.4,2927,12.26,,
11/25/2022,46.1,106941699,129345640,78.4,2925,12.3,,
11/26/2022,46.1,106397778,128723502,77.8,2916,12.26,,
11/27/2022,46.0,105552747,127793014,77.3,2900,12.32,,
11/28/2022,46.0,104674754,126865785,76.7,2877,12.31,,
11/29/2022,46.0,103619584,125634553,76.0,2833,12.27,,
11/30/2022,45.9,102942060,125021111,75.3,2801,12.33,,
12/1/2022,45.9,101969659,123798573,74.6,2760,12.28,,
12/2/2022,45.9,101275203,123189478,74.1,2745,12.36,,
12/3/2022,45.8,100238575,121975636,73.3,2730,12.4,,
12/4/2022,45.8,99041546,120466484,72.3,2712,12.25,,
12/5/2022,45.8,98186580,119565340,71.9,2699,12.26,,
12/6/2022,45.7,97151633,118368888,71.2,2684,12.22,,
12/7/2022,45.7,96113467,117178232,70.4,2669,12.23,,
12/8/2022,45.6,95004833,115993372,69.3,2653,12.31,,
12/9/2022,45.6,93926781,114814309,68.5,2638,12.2,,
12/10/2022,45.6,93050535,113933816,68.1,2626,12.28,,
12/11/2022,45.5,91855254,112473573,67.3,2609,12.24,,
12/12/2022,45.5,91497667,112182611,67.0,2604,12.34,,
12/13/2022,45.5,90335026,110733236,66.3,2588,12.25,,
12/14/2022,45.4,88940507,109292919,65.2,2569,12.21,,
12/15/2022,45.4,88133526,108433076,64.5,2557,12.36,,
12/16/2022,45.3,87124084,107291691,63.7,2544,12.3,,
12/17/2022,45.3,85895927,105873111,63.0,2527,12.33,,
12/18/2022,45.2,84733132,104463588,62.2,2512,12.28,,
12/19/2022,45.2,83622093,103342490,61.3,2497,12.36,,
12/20/2022,45.2,82538338,102227190,60.3,2483,12.31,,
